ID,Beer,Bitter,Sød,Citrus,Syrlig,Bær,Frugtig,Kraftig,Krydret,Røget,Tung,Rund,Vandet,Gæret,Skarp,Lakrids,Karamel,Chokolade,Tør,Gran,Eftersmag,Nøddet,Mild,Harmonisk,Aroma,Normal,Kaffe,Humle,Cider,Spiritus,Sprittet,Brændt,Rugbrød,Olie,Rengøringsmiddel,"Syntetisk ",Sodavand,Malt,Kompleks,Tang,Blomst
ID_2164614_6_2__11_1_12,Aronia,4,0,5,6,5,6,2,1,0,0,1,1,2,0,0,0,0,2,0,4,0,1,4,3,1,0,1,5,0,0,0,0,0,0,2,2,1,2,0,4
ID_2164614_6_2__11_1_12,Angelina,4,2,0,1,0,1,2,3,2,1,5,0,3,1,0,5,2,4,2,4,4,4,4,4,4,0,4,0,1,0,4,3,0,1,1,1,5,2,1,4
ID_2164614_6_2__11_1_12,Wiener Walzer,5,2,0,0,0,0,1,5,4,1,4,1,3,1,0,2,0,5,4,4,2,2,4,4,4,0,5,0,0,0,4,4,1,1,0,0,4,3,1,5
ID_2164614_6_2__11_1_12,Alexander,5,4,0,0,0,0,6,6,5,6,4,0,1,6,6,6,5,5,0,6,6,0,4,6,0,6,1,0,0,0,6,6,4,0,0,0,5,5,0,0
ID_2164614_6_2__11_1_12,Brown Bella,5,4,0,0,0,2,4,4,1,0,5,2,3,0,0,4,0,1,4,2,5,5,2,4,6,0,5,0,0,0,2,4,5,0,0,0,4,2,0,4
ID_2164614_6_2__11_1_12,Amarillo,5,0,0,0,0,2,0,5,1,0,2,0,4,3,0,0,0,5,3,2,0,2,4,5,4,0,6,0,0,0,2,0,2,0,0,0,5,3,0,4
ID_2164614_6_2__11_1_12,Tuborg Nul,0,5,0,0,0,0,0,2,0,0,4,4,2,0,0,4,0,0,2,2,4,6,2,1,3,0,4,0,0,0,1,2,0,0,0,0,4,1,0,1
ID_2164614_6_2__11_1_12,Amigo,5,1,0,0,0,0,5,5,2,1,4,0,4,5,0,1,0,5,4,4,2,0,0,4,2,0,6,0,0,0,0,0,2,2,1,0,2,4,1,6
ID_2164614_6_2__11_1_12,Tuborg Classic,3,3,0,0,0,1,3,4,2,2,5,2,3,1,0,4,0,3,2,2,3,2,4,3,5,0,4,0,0,0,3,0,0,0,0,0,5,2,0,4
ID_2164614_6_2__11_1_12,Sebastian,3,1,5,5,4,0,2,4,1,0,2,1,6,0,0,2,0,2,2,5,1,3,3,5,2,0,4,1,0,0,2,0,2,0,0,0,4,4,0,5
