ID,Beer,Bitter,Sød,Citrus,Syrlig,Bær,Frugtig,Kraftig,Krydret,Røget,Tung,Rund,Vandet,Gæret,Skarp,Lakrids,Karamel,Chokolade,Tør,Gran,Eftersmag,Nøddet,Mild,Harmonisk,Aroma,Normal,Kaffe,Humle,Cider,Spiritus,Sprittet,Brændt,Rugbrød,Olie,Rengøringsmiddel,"Syntetisk ",Sodavand,Malt,Kompleks,Tang,Blomst
ID_3152315_38_40__15_30_11,Amigo,2,3,2,0,0,2,3,0,0,0,3,1,1,0,0,0,0,1,0,2,0,2,1,0,3,0,3,0,0,1,0,0,0,0,0,0,3,1,0,0
ID_3152315_38_40__15_30_11,Sebastian,1,3,2,2,0,2,2,0,0,0,0,0,0,3,0,0,0,1,0,1,0,5,3,4,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3
ID_3152315_38_40__15_30_11,Amarillo,3,0,0,1,3,0,3,1,0,3,3,0,1,0,0,0,2,2,0,3,0,1,2,1,2,1,3,0,2,0,1,0,0,0,2,0,3,3,0,0
ID_3152315_38_40__15_30_11,Tuborg Classic,1,2,0,0,0,0,2,0,0,0,4,0,1,0,0,0,0,0,0,1,0,3,2,1,6,0,3,0,0,0,0,3,0,0,0,0,3,2,0,0
ID_3152315_38_40__15_30_11,Alexander,3,2,0,2,2,3,4,3,2,3,2,0,1,4,0,1,2,3,0,3,1,0,3,3,1,2,3,1,3,3,3,0,0,0,0,1,3,4,0,0
ID_3152315_38_40__15_30_11,Tuborg Nul,0,4,4,2,0,2,0,0,0,0,1,4,1,0,0,0,0,1,0,1,0,6,1,1,1,0,0,1,0,0,0,0,0,4,6,6,0,0,0,0
ID_3152315_38_40__15_30_11,Angelina,2,1,0,1,2,1,3,1,0,2,2,0,3,2,0,0,1,2,0,3,0,2,3,3,1,0,2,0,3,1,1,1,0,0,0,0,2,3,0,0
ID_3152315_38_40__15_30_11,Brown Bella,2,2,2,3,2,3,3,1,1,2,3,2,1,2,0,1,1,0,0,1,0,2,3,1,2,0,2,0,1,1,1,0,0,0,1,0,3,1,1,0
ID_3152315_38_40__15_30_11,Aronia,1,3,1,0,2,3,1,0,0,0,2,4,1,0,0,0,0,0,0,1,0,4,2,2,2,0,1,1,0,1,0,0,0,0,1,0,2,1,0,3
ID_3152315_38_40__15_30_11,Wiener Walzer,0,3,1,1,0,3,1,0,1,0,2,0,2,1,0,0,0,1,0,0,0,3,1,2,1,0,1,0,0,2,0,0,0,0,3,1,1,1,0,0
