ID,Beer,Bitter,Sød,Citrus,Syrlig,Bær,Frugtig,Kraftig,Krydret,Røget,Tung,Rund,Vandet,Gæret,Skarp,Lakrids,Karamel,Chokolade,Tør,Gran,Eftersmag,Nøddet,Mild,Harmonisk,Aroma,Normal,Kaffe,Humle,Cider,Spiritus,Sprittet,Brændt,Rugbrød,Olie,Rengøringsmiddel,"Syntetisk ",Sodavand,Malt,Kompleks,Tang,Blomst
ID_2277931_12_29__14_4_12,Sebastian,3,5,4,3,3,3,2,1,1,1,3,3,1,1,0,1,0,1,0,2,1,4,3,3,2,0,3,3,0,0,0,0,0,2,3,1,1,1,0,2
ID_2277931_12_29__14_4_12,Tuborg Classic,4,0,0,1,0,1,5,1,3,4,0,0,5,5,0,0,0,1,2,3,3,0,3,1,6,0,2,0,1,2,1,5,0,0,0,0,4,3,3,0
ID_2277931_12_29__14_4_12,Amigo,3,1,3,1,0,2,4,3,2,2,0,1,2,5,0,0,0,2,3,3,1,2,1,0,3,0,2,0,2,2,0,4,0,3,1,0,4,3,2,0
ID_2277931_12_29__14_4_12,Tuborg Nul,5,0,0,4,0,1,6,5,2,2,1,0,4,6,0,0,4,4,3,6,1,0,0,0,0,0,2,1,2,4,0,5,0,6,6,0,2,5,4,0
ID_2277931_12_29__14_4_12,Amarillo,1,2,0,1,0,0,4,5,3,2,3,0,4,1,0,0,0,0,2,3,2,0,3,0,2,0,1,0,1,3,2,3,0,0,0,0,4,4,2,0
ID_2277931_12_29__14_4_12,Brown Bella,3,0,0,1,0,0,6,0,3,6,0,0,3,6,6,0,0,4,3,6,2,0,0,0,0,2,0,0,5,4,2,2,0,0,5,0,0,0,3,0
ID_2277931_12_29__14_4_12,Alexander,3,4,3,2,4,3,1,2,0,0,4,2,1,0,0,1,0,0,1,2,0,4,3,2,1,0,2,0,0,0,0,2,0,0,0,0,2,3,0,3
ID_2277931_12_29__14_4_12,Wiener Walzer,2,0,2,6,0,0,6,3,0,3,0,0,0,6,0,0,0,0,2,4,2,0,0,0,0,0,0,0,1,4,0,1,0,2,5,0,0,5,0,0
ID_2277931_12_29__14_4_12,Angelina,2,2,6,6,6,5,6,0,0,0,0,0,0,6,0,0,0,5,0,5,0,0,0,3,0,0,0,6,2,4,0,0,0,2,6,4,0,4,0,4
ID_2277931_12_29__14_4_12,Aronia,2,0,0,0,0,0,3,3,2,6,0,0,3,2,0,0,0,1,3,2,0,0,3,0,2,0,0,0,0,0,1,5,0,0,0,0,3,3,0,0
