ID,Beer,Bitter,Sød,Citrus,Syrlig,Bær,Frugtig,Kraftig,Krydret,Røget,Tung,Rund,Vandet,Gæret,Skarp,Lakrids,Karamel,Chokolade,Tør,Gran,Eftersmag,Nøddet,Mild,Harmonisk,Aroma,Normal,Kaffe,Humle,Cider,Spiritus,Sprittet,Brændt,Rugbrød,Olie,Rengøringsmiddel,"Syntetisk ",Sodavand,Malt,Kompleks,Tang,Blomst
ID_2683469_16_57__14_30_11,Alexander,3,3,0,0,0,0,3,2,0,3,3,0,2,1,0,0,1,0,0,2,0,1,2,1,0,2,1,0,0,0,1,1,0,0,0,0,3,1,0,0
ID_2683469_16_57__14_30_11,Amarillo,3,1,2,2,0,3,0,0,0,0,1,1,2,2,0,0,0,0,0,1,0,2,2,1,0,0,3,1,0,1,0,0,0,1,0,0,2,1,0,1
ID_2683469_16_57__14_30_11,Angelina,2,1,0,1,0,1,1,0,0,0,3,0,1,2,0,0,0,0,0,2,0,4,2,1,5,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0
ID_2683469_16_57__14_30_11,Amigo,2,1,1,1,0,2,0,0,0,0,3,0,1,1,0,0,0,0,0,3,0,3,1,2,3,0,2,1,0,0,0,0,0,0,0,0,2,1,0,1
ID_2683469_16_57__14_30_11,Aronia,3,2,3,6,6,4,2,0,0,1,1,0,4,4,0,0,0,3,0,3,0,1,2,2,0,0,0,3,0,1,0,0,0,1,0,1,0,0,0,1
ID_2683469_16_57__14_30_11,Sebastian,1,1,2,1,0,1,0,0,0,0,2,3,1,1,0,0,0,0,0,1,0,4,1,1,5,0,3,1,0,0,0,0,0,0,0,0,4,0,0,1
ID_2683469_16_57__14_30_11,Wiener Walzer,1,1,0,0,0,1,1,0,0,1,4,1,1,1,0,0,0,0,0,1,0,4,1,1,5,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0
ID_2683469_16_57__14_30_11,Tuborg Classic,1,0,0,0,0,0,1,0,0,1,4,0,1,0,0,0,0,0,0,1,0,2,3,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
ID_2683469_16_57__14_30_11,Brown Bella,3,1,0,1,0,0,3,3,1,0,2,0,3,0,0,0,0,0,0,3,1,1,3,1,0,1,4,0,0,0,1,1,0,0,0,0,1,2,0,0
ID_2683469_16_57__14_30_11,Tuborg Nul,0,1,1,0,0,0,0,0,0,0,3,4,0,1,0,1,0,0,0,0,0,3,1,1,0,0,1,0,0,0,0,5,0,0,0,1,1,0,0,0
